X,Y,OBJECTID,Ppty_Name,Ppty_Addre,City,State,Zip,County,CD,TotalUnits,ActiveSubs,Owner,Latitude,Longitude,OwnerType,SbsdyEnd
-83.0756400000859,42.3504999996753,1598,MILDRED SMITH MANOR II,1301 W Forest Ave,Detroit,MI,48201,Wayne,13,24,1,MILDRED SMITH MANOR II LDHA LP,42.3505,-83.07564,For Profit,2029/12/31 00:00:00+00
-83.0599499995928,42.3504999996753,1599,BICENTENNIAL TOWERS SENIOR HOUSING* (2),4 E Alexandrine St,Detroit,MI,48201-2031,Wayne,13,300,2,Bicentennial Tax Credit Limited Dividend Housing A,42.3505,-83.05995,For Profit,2050/01/01 00:00:00+00
-83.0749499997427,42.3506300002744,1600,MILDRED SMITH MANOR SUBGRANT,1303 W Forest Ave,Detroit,MI,48201-3620,Wayne,13,24,1, ,42.35063,-83.07495, ,2025/02/25 00:00:00+00
-83.0041399997612,42.3507300003893,1601,ISLAND VIEW VILLAGE TOWNHOMES & APARTMENTS II* (2),232 E Grand Blvd,Detroit,MI,48207-3692,Wayne,14,28,1,FIELD ST II LDHA LP,42.35073,-83.00414,For Profit,2029/12/31 00:00:00+00
-83.2059500000924,42.350840000066,1602, ,16370 Tireman St,Detroit,MI,48228,Wayne, ,96,1, ,42.35084,-83.20595, ,2027/05/02 00:00:00+00
-83.0273899999485,42.3510400002958,1603,MCDONALD SQUARE,2900 E Vernor Hwy,Detroit,MI,48207-3313,Wayne,14,180,2,MHT LDHA LLC* (2),42.35104,-83.02739,For Profit,2022/12/31 00:00:00+00
-83.002679999882,42.3511200003878,1604,FIELD ST IN - FILL HOUSING PROJ,1023 Field St,Detroit,MI,48214-2319,Wayne,14,21,1,FIELD STREET LDHA LP,42.35112,-83.00268,Non-Profit,2023/12/31 00:00:00+00
-83.0046600003587,42.3511900000186,1605,MF - DEV 9016 ISLANDVIEW II* (2),231 E Grand Blvd,Detroit,MI,48207-3739,Wayne,14,60,1, ,42.35119,-83.00466, ,2023/04/17 00:00:00+00
-83.0044800001518,42.3512500000875,1606,230 / 240 E GRAND BLVD 1050 / 1058 / 1066,230 E Grand Blvd,Detroit,MI,48207,Wayne,14,23,1, ,42.35125,-83.00448, ,2026/03/23 00:00:00+00
-83.0693400000409,42.3512700001104,1607,CALUMET II,4441 3rd St,Detroit,MI,48201-1133,Wayne,13,104,1,Calumet II / MHT LDHA LLC,42.35127,-83.06934,For Profit,2020/05/30 00:00:00+00
-83.0025599997442,42.3512700001104,1608,BRIDGE VIEW PHASE II / CHDO CHRUCH OF MESS,1050 Field St,Detroit,MI,48214-2320,Wayne,14,11,1, ,42.35127,-83.00256, ,2022/03/06 00:00:00+00
-83.0614700004401,42.3514500003173,1609,LEWIS GORDON SENIOR HOUSING,100 E Willis St,Detroit,MI,48201-1952,Wayne,13,64,1, ,42.35145,-83.06147, ,2027/08/14 00:00:00+00
-83.0460600002688,42.3522700003603,1610,MARKETPLACE COURT,3676 Rivard St,Detroit,MI,48207-2048,Wayne,13,120,1,MARKETPLACE LDHA LP,42.35227,-83.04606,For Profit,2026/12/31 00:00:00+00
-82.9881000002148,42.3526600003588,1611,RIVER PARL VILLAGE SENIOR APAR,415 Burns Dr,Detroit,MI,48214-2785,Wayne,14,120,3, ,42.35266,-82.9881, ,2040/01/01 00:00:00+00
-83.048159999984,42.3526600003588,1612,FRIENDSHIP FOREST PARK VILLAGE* (2),3670 Chrysler Dr,Detroit,MI,48207-2051,Wayne,13,126,1,Friendship Forest Park Ltd. Dividend Housing Assoc,42.35266,-83.04816,For Profit,2016/04/01 00:00:00+00
-83.0232000000799,42.3528100000815,1613,HELEN OEAN BUTLER APARTMENTS,3300 E Vernor Hwy,Detroit,MI,48207-3352,Wayne,14,97,1,VISION LDHA LP,42.35281,-83.0232,For Profit,2026/12/31 00:00:00+00
-83.0609099997966,42.3528399996663,1614,FOREST PARK,130 E Canfield St,Detroit,MI,48201,Wayne,13,160,0,FP-2000 LDHA LP,42.35284,-83.06091,For Profit,2016/12/31 00:00:00+00
-83.0707199998281,42.35320000008,1615,UNIVERSITY MEADOWS,4707 Anthony Wayne Dr,Detroit,MI,48201-3722,Wayne,13,120,1,UNIVERSITY MEADOWS LDHA LP,42.3532,-83.07072,For Profit,2023/12/31 00:00:00+00
-83.0040599996692,42.35320000008,1616, ,1501 Field St,Detroit,MI,48214,Wayne, ,11,1, ,42.3532,-83.00406, ,2028/07/17 00:00:00+00
-83.0708699995508,42.3534499999176,1617,UNIVERSITY CLUB APARTMENTS,4747 Anthony Wayne Dr,Detroit,MI,48201-3749,Wayne,13,120,1,UNIVERSITY CLUB LDHA LP,42.35345,-83.07087,For Profit,2023/12/31 00:00:00+00
-83.0738900003232,42.3535099999866,1618,FREEDOM PLACE,1101 W Warren Ave,Detroit,MI,48201-3613,Wayne,13,352,2,FREEDOM PLACE APTS LDHA LP* (2),42.35351,-83.07389,For Profit,2025/12/31 00:00:00+00
-82.9965499995828,42.3535500000326,1619,ASSET MGMT 693 VILLAGE PARK,1085 Van Dyke St,Detroit,MI,48214-4241,Wayne,14,28,0, ,42.35355,-82.99655, ,2006/12/03 00:00:00+00
-82.9913800003867,42.3535500000326,1620,BELLE MAISON EAST* (2),8330 E Jefferson Ave,Detroit,MI,48214-5500,Wayne,14,280,2,POAH BELLE MAISON LLC* (2),42.35355,-82.99138,For Profit,2018/12/31 00:00:00+00
-83.0060600001688,42.3536300001244,1621,ST. PAUL / KINGSTON ARMS APARTMENTS,356 E Grand Blvd,Detroit,MI,48207-3630,Wayne,14,60,1,SPM & KINGSTON ARMS LDHA LP,42.35363,-83.00606,For Profit,2030/12/31 00:00:00+00
-83.2078299995548,42.3540600001689,1622,GARDENVIEW ESTATES PHASE I,16404 Belton St,Detroit,MI,48228-1943,Wayne,13,96,1,GARDENVIEW HOMES I LDHA LLC,42.35406,-83.20783,For Profit,2024/12/31 00:00:00+00
-83.0486700001204,42.3541499998227,1623,FRIENDSHIP MEADOWS II,1003 Leland St,Detroit,MI,48207-4707,Wayne,13,53,1,FOREST PARK II LDHA LP,42.35415,-83.04867,Non-Profit,2025/12/31 00:00:00+00
-83.0486799996822,42.3541499998227,1624,FRIENDSHIP MEADOWS,1001 Leland St,Detroit,MI,48207-4704,Wayne,13,53,1,FOREST PARK LDHA LP,42.35415,-83.04868,Non-Profit,2023/12/31 00:00:00+00
-83.0474499996178,42.3543700000755,1625,FRIENDSHIP MEADOWS III,4120 Rivard St,Detroit,MI,48207-4799,Wayne,13,100,1,FOREST PARK III LDHA LP,42.35437,-83.04745,For Profit,2029/12/31 00:00:00+00
-83.0626499999975,42.3543999996603,1626, ,4612 Woodward Ave,Detroit,MI,48201-1826,Wayne,13,11,1, ,42.3544,-83.06265, ,2019/06/28 00:00:00+00
-83.2066999996052,42.3544599997293,1627,Gardenview Estates,8201 Asbury Park,Detroit,MI,48228,Wayne,13,96,1,Detroit Housing Commission,42.35446,-83.2067, ,
-83.0048300001044,42.354700000005,1628,FIELD PLACE APARTMENTS* (2),1764 Field St,Detroit,MI,48214-2372,Wayne,14,16,2,FIELD PLACE APTS LDHA LP* (2),42.3547,-83.00483,For Profit,2033/06/30 00:00:00+00
-83.2067199996283,42.3549600003038,1629,Gardenview Estates IIA,8405 Asbury Park,Detroit,MI,48228,Wayne,13,45,0,Detroit Housing Commission,42.35496,-83.20672, ,
-83.2067300000894,42.3551799996573,1630,Gardenview Estates IIA,8533 Asbury Park,Detroit,MI,48228,Wayne, ,45,1,Detroit Housing Commission,42.35518,-83.20673, ,
-83.0619300000694,42.3552900002334,1631,WILLIAMS PAVILION,99 E Forest Ave,Detroit,MI,48201-1838,Wayne,13,150,1,"Williams Pavilion Ltd. Div. Hsg. Assoc, LLC",42.35529,-83.06193,For Profit,2027/03/04 00:00:00+00
-83.0543700003752,42.3559399996313,1632, ,4440 Saint Antoine St,Detroit,MI,48201,Wayne, ,194,1, ,42.35594,-83.05437, ,2018/05/06 00:00:00+00
-82.9818499997776,42.3562599999991,1633,590 PARKVIEW,590 Parkview Dr,Detroit,MI,48214-4191,Wayne,14,15,1,PARKVIEW LDHA LP,42.35626,-82.98185,For Profit,2024/12/31 00:00:00+00
-83.157699999955,42.3565600003438,1634,WYOMING - JOY PERMANENT HOUSING PROJECT,8500 Wyoming St,Detroit,MI,48204-3169,Wayne,13,35,1,COTS LDHA LP,42.35656,-83.1577,Non-Profit,2018/12/31 00:00:00+00
-83.0812000001798,42.3565800003668,1635,TRUMBULL CROSSINGS* (2),5500 Trumbull St,Detroit,MI,48208-1755,Wayne,13,245,2,RESEARCH PARK-DETROIT LDHA LP* (2),42.35658,-83.0812,For Profit,2021/12/31 00:00:00+00
-82.998839999966,42.3567300000895,1636,1761 - 1781 VAN DYKE,1761 Van Dyke St,Detroit,MI,48214,Wayne,14,16,1, ,42.35673,-82.99884, ,2020/02/11 00:00:00+00
-83.2071499996727,42.3567500001125,1637,Gardenview Estates III A,8636 Grandmont Ave,Detroit,MI,48228,Wayne, ,47,1,Detroit Housing Commission,42.35675,-83.20715, ,
-83.2072600002488,42.3570100004113,1638,Gardenview Estates II B,16456 Constance Ave,Detroit,MI,48228,Wayne, ,45,1,Detroit Housing Commission,42.35701,-83.20726, ,
-83.0494700001403,42.3572400002259,1639,FOREST PARK APARTMENTS,1130 E Canfield St,Detroit,MI,48207-4684,Wayne,13,160,2,FP-2000 Ltd Dividend Housing Assoc Ltd Partnership,42.35724,-83.04947,For Profit,2045/01/01 00:00:00+00
-83.1577600000239,42.3573400003408,1640,8600 WYOMING - C.O.T.S,8600 Wyoming St,Detroit,MI,48204-3164,Wayne,13,35,1, ,42.35734,-83.15776, ,2022/03/08 00:00:00+00
-83.0817399999011,42.3575199996483,1641,RESEARCH PARK,5600 Trumbull St,Detroit,MI,48208-1729,Wayne,13,245,1,NATIONAL HSG TRUST ENTERPRISE (NHTE) PRESERVATION CORPERATION,42.35752,-83.08174, ,2019/12/31 00:00:00+00
-83.0491299997497,42.3575599996943,1642,DIGGS HOMES,1331 E Canfield St,Detroit,MI,48207-4600,Wayne,13,201,1,Detroit Housing Commission,42.35756,-83.04913, ,
-83.2054899995638,42.357900000085,1643,JOY WEST MONOR* (3),16301 Joy Rd,Detroit,MI,48228-1925,Wayne,13,78,2,JW-93 LDHA LP* (2),42.3579,-83.20549,For Profit,2055/10/01 00:00:00+00
-83.2007899995588,42.3580400002459,1644,The Village of ST Martha's,15801 Joy Rd,Detroit,MI,48228-2984,Wayne,13,45,0,St. Marthas Senior Housing Corporation,42.35804,-83.20079,Non-Profit,2016/08/03 00:00:00+00
-83.0594200003327,42.3587600001739,1645,WARREN PLAZA APARTMENTS* (2),430 E Warren Ave,Detroit,MI,48201-1422,Wayne,13,198,2,Wonderland Limited Dividend Housing Association Li* (2),42.35876,-83.05942,For Profit,2029/09/23 00:00:00+00
-82.9841299996997,42.3592799998722,1646,COLONY AND FISHER ARMS APARTMENTS,9303 E Jefferson Ave,Detroit,MI,48214,Wayne,14,160,1,Colony and Fisher Arms BB Limited Dividend Housing,42.35928,-82.98413,For Profit,2034/12/31 00:00:00+00
-83.0408399996662,42.3592799998722,1647,ST AUBIN SQUARE,4200 Saint Aubin St,Detroit,MI,48207,Wayne,13,49,1,ST AUBIN SQUARE LDHA LP,42.35928,-83.04084,For Profit,2025/12/31 00:00:00+00
-83.0603100000064,42.3595400001709,1648,ROBERT HOLMES TEAMSTER HOUSING,5100 Brush St,Detroit,MI,48202-4167,Wayne,13,100,1,"TEAMSTER RETIREE NONPROFIT HOUSING CORPORATION OF DETROIT, INC.",42.35954,-83.06031,Non-Profit,2032/05/15 00:00:00+00
-83.1009499999425,42.3597000003548,1649,WOODLAND,2240 W Grand Blvd,Detroit,MI,48208,Wayne,13,258,1,Detroit Housing Commission,42.3597,-83.10095, ,
-83.2105200003977,42.3599399997312,1650,Gardenview Estates III B,16580 Van Buren Ave,Detroit,MI,48228,Wayne, ,46,1,Detroit Housing Commission,42.35994,-83.21052, ,
-83.2105200003977,42.3599399997312,1651,Gardenview Estates II C,16467 Van Buren St,Detroit,MI,48228,Wayne,13,48,0,Detroit Housing Commission,42.35994,-83.21052, ,
-83.2105200003977,42.3599399997312,1652,"GARDENVIEW ESTATES, PHASE II C* (4)",16461 Van Buren St,Detroit,MI,48228,Wayne,13,48,4,GARDENVIEW HOMES VI LDHA LLC* (4),42.35994,-83.21052,For Profit,2026/12/31 00:00:00+00
-83.0534900002633,42.3602299996148,1653,MEDICAL CENTER VILLAGE - FAMILY,4607 Chrysler Dr,Detroit,MI,48201,Wayne,13,194,1,MEDICAL CENTER VILLAGE LDHA LP,42.36023,-83.05349,For Profit,2026/12/31 00:00:00+00
-83.041099999965,42.3602899996838,1654, ,2114 E Canfield St,Detroit,MI,48207,Wayne, ,48,1, ,42.36029,-83.0411, ,2023/05/02 00:00:00+00
-83.0603900000984,42.3604400003058,1655,LESTER MORGAN CULTURAL GARDENS,401 Lanier St,Detroit,MI,48202-4157,Wayne,13,127,1,BARCLAY LDHA LP,42.36044,-83.06039,For Profit,2022/12/31 00:00:00+00
-83.0536699995708,42.3605299999596,1656,MEDICAL CENTER VILLAGE SENIOR* (3),4701 Chrysler Dr,Detroit,MI,48201-1421,Wayne,13,388,3,MEDICAL CENTER SENIOR LDHA LP,42.36053,-83.05367,For Profit,2025/12/31 00:00:00+00
-83.0603799996372,42.3612200003028,1657, ,500 Frederick Douglass Ave,Detroit,MI,48202,Wayne,13,149,1, ,42.36122,-83.06038, ,2023/10/24 00:00:00+00
-83.0616600002088,42.3618899997238,1658,ALEXANDER YOUNG TERRACE,457 E Kirby St,Detroit,MI,48202-4169,Wayne,13,30,1, ,42.36189,-83.06166,For Profit,2021/12/31 00:00:00+00
-82.9465099996368,42.3620200003228,1659,GRAYHAVEN,13000 Avondale St,Detroit,MI,48215-4302,Wayne,14,190,1,GRAYHAVEN-LENOX LDHA LP,42.36202,-82.94651,For Profit,2020/12/31 00:00:00+00
-83.0949100001963,42.3620600003688,1660,HARRIET TUBMAN,2450 W Grand Blvd,Detroit,MI,48208-1219,Wayne,13,200,1,Detroit Housing Commission,42.36206,-83.09491, ,
-83.0543300003292,42.3622199996533,1661,ST ANTOINE GARDENS* (2),5203 Chrysler Dr,Detroit,MI,48202-4168,Wayne,13,146,2,Bethel Tower Limited Dividend Housing Association,42.36222,-83.05433,For Profit,2055/03/01 00:00:00+00
-83.0787499996127,42.3622500001375,1662,MCCOY TOWNHOUSES,5561 John C Lodge Fwy,Detroit,MI,48202-3346,Wayne,13,74,1,McCoy 2006 Limited Dividend Housing Assoc. LLC,42.36225,-83.07875,For Profit,2028/03/30 00:00:00+00
-83.0787499996127,42.3622500001375,1663,MCCOY TOWNHOUSES,5569 John C Lodge Fwy,Detroit,MI,48202-3346,Wayne,13,74,1,MCCOY 2006 LDHA LLC,42.36225,-83.07875, ,2022/12/31 00:00:00+00
-83.1940499999075,42.3623399997912,1664,9243 SUSSEX,9243 Sussex St,Detroit,MI,48228-2378,Wayne,13,1,1,MRP 101 LP,42.36234,-83.19405,For Profit,2017/12/31 00:00:00+00
-83.1219899998386,42.3626099996518,1665, ,8550 Heritage Pl,Detroit,MI,48204,Wayne, ,66,1, ,42.36261,-83.12199, ,2027/07/18 00:00:00+00
-82.9892399997262,42.3626099996518,1666,9113 KERCHEVAL,9113 Kercheval St,Detroit,MI,48214,Wayne,14,24,1, ,42.36261,-82.98924, ,2025/02/25 00:00:00+00
-82.989459999979,42.3626200001129,1667,KERCHEVAL PLACE TOWNHOUSE APARTMENTS,9131 Kercheval St,Detroit,MI,48214-4205,Wayne,14,24,0,KERCHEVAL TOWNHOMES LDHA LP,42.36262,-82.98946,For Profit,2016/12/31 00:00:00+00
-83.0932900001334,42.3626600001589,1668,YOUNG MANOR,2500 W Grand Blvd,Detroit,MI,48208-1298,Wayne,13,153,1,Young Manor - Detroit LDHA LP,42.36266,-83.09329,For Profit,2021/12/31 00:00:00+00
-82.9817699996857,42.3628400003658,1669, ,1641 Hurlbut St,Detroit,MI,48214,Wayne, ,1,0, ,42.36284,-82.98177, ,2014/07/28 00:00:00+00
-83.0545400001209,42.3628899999736,1670,ART CENTER TOWNHOUSES,5301 Chrysler Dr,Detroit,MI,48202-4135,Wayne,13,60,1, ,42.36289,-83.05454, ,
-83.0545400001209,42.3628899999736,1671,ART CENTER TOWNHOMES* (2),5351 Chrysler Dr,Detroit,MI,48202-4135,Wayne,13,60,2,ART CENTER 2007 LDHA LP,42.36289,-83.05454, ,2049/05/01 00:00:00+00
-83.0922299998146,42.3632500003873,1672,REGENCY COURT APARTMENTS,2535 W Grand Blvd,Detroit,MI,48208-1224,Wayne,13,60,1,2535 W. Grand LLC,42.36325,-83.09223,For Profit,2020/03/10 00:00:00+00
-83.2026899999435,42.3634499997178,1673,ALEXANDER COURT APARTMENTS* (2),9331 Rutherford St,Detroit,MI,48228-5004,Wayne,13,36,1,ALEXANDER COURT LP,42.36345,-83.20269,For Profit,2028/12/31 00:00:00+00
-83.1714900000634,42.3642899997837,1674,9330 SORRENTO,9330 Sorrento St,Detroit,MI,48228-2676,Wayne,13,1,1,NEVADA CORP,42.36429,-83.17149,For Profit,2021/12/31 00:00:00+00
-83.0635999997402,42.3645100000365,1675,PALMER COURT TOWNHOMES,5770 Brush St,Detroit,MI,48202-3706,Wayne,13,173,0,NECABA LDHA LP,42.36451,-83.0636,For Profit,2016/12/31 00:00:00+00
-82.9927899997587,42.3647900003583,1676,LANIER COURT,625 Field,Detroit,MI,48214, ,14,26,1,HOLCOMB LDHA/DBA Lanier Court Apartments,42.36479,-82.99279,For Profit,2033/06/30 00:00:00+00
-83.0607200000279,42.3652400004257,1677,5721 SAINT ANTOINE ST,5721 Saint Antoine St,Detroit,MI,48202,Wayne, ,173,1,NECABA LDHA LP,42.36524,-83.06072,For Profit,2025/12/31 00:00:00+00
-83.0688499999275,42.3656100004013,1678,106 HARPER / CHDO / EZ,106 Harper Ave,Detroit,MI,48202,Wayne,13,70,1, ,42.36561,-83.06885, ,2026/04/06 00:00:00+00
-82.9499000003847,42.3662100001914,1679,JEFFERSON SQUARE APARTMENTS* (2),541 Dickerson St,Detroit,MI,48215-3255,Wayne,14,180,3,Jefferson Square II* (2),42.36621,-82.9499,Multiple,2053/02/01 00:00:00+00
-82.9578399996162,42.3667200003278,1680,CREEKSIDE HOMES,942 Tennessee St,Detroit,MI,48215-3278,Wayne,14,45,1,CREEKSIDE HOMES LDHA LP,42.36672,-82.95784,Non-Profit,2020/12/31 00:00:00+00
-83.1529500003422,42.3668599995893,1681,NORTHLAWN APARTMENTS* (2),9545 Northlawn St,Detroit,MI,48204-2069,Wayne,13,96,1,NORTHLAWN APTS LDHA LP,42.36686,-83.15295,For Profit,2017/12/31 00:00:00+00
-83.1526099999515,42.3670500002573,1682,NORTHLAWN GARDENS,9560 Northlawn St,Detroit,MI,48204-2070,Wayne,13,96,1,Northlawn Apartments LDHA LP,42.36705,-83.15261,For Profit,2031/12/20 00:00:00+00
-83.0648000002198,42.3672699996109,1683,GENESIS VILLAS AT MEDBURY PARK,459 Harper Ave,Detroit,MI,48202,Wayne,13,89,0,GENESIS VILLA LDHA LP,42.36727,-83.0648,For Profit,2016/12/31 00:00:00+00
-82.9493759996026,42.3673869996104,1684,ASSET MGMT JEFFERSON MEADOWS,Jefferson Meadows 13101 Freud,Detroit,MI,48215, ,14,80,0, ,42.367387,-82.949376, ,2011/09/29 00:00:00+00
-83.129539999971,42.3673899997488,1685,CHAPEL HILL TOWNHOMES,9368 Yosemite St,Detroit,MI,48204,Wayne,13,12,2,CHAPEL HILL LDHA LP,42.36739,-83.12954,Non-Profit,2030/01/22 00:00:00+00
-82.9494399998561,42.3673899997488,1686,JEFFERSON MEADOWS,13101 Freud St,Detroit,MI,48215-3289,Wayne,14,83,1,JEFFERSON MEADOWS LDHALP,42.36739,-82.94944,For Profit,2021/12/31 00:00:00+00
-83.1047000002048,42.3675400003708,1687,8416 LINWOOD,8416 Linwood St,Detroit,MI,48206,Wayne,13,31,0, ,42.36754,-83.1047, ,2011/07/17 00:00:00+00
-82.9516900001933,42.3675499999326,1688,DICKERSON MANOR,722 Emerson St,Detroit,MI,48215,Wayne,14,66,1,DICKERSON MANOR MHT LDHA LP,42.36755,-82.95169,For Profit,2025/12/31 00:00:00+00
-82.9506499998976,42.3676799996323,1689,PHILLIP SIMS,800 Dickerson St,Detroit,MI,48215-3925,Wayne,14,122,1,Jefferson-Chalmers NP Senior Housing Corp.,42.36768,-82.95065,Non-Profit,2032/06/29 00:00:00+00
-83.0675300002093,42.3676900000935,1690,Piquette Square,285 Piquette St,Detroit,MI,48202,Wayne,13,150,2,PIQUETTE SQUARE LDHA LP,42.36769,-83.06753,For Profit,2031/08/12 00:00:00+00
-83.1313800002868,42.3682200002528,1691,ROBERT THOMAS APARTMENTS* (2),5121 W Chicago,Detroit,MI,48204-5716,Wayne,13,49,2,ROBERT THOMAS LDHA-LP,42.36822,-83.13138,For Profit,2030/12/31 00:00:00+00
-83.0663499997527,42.3683299999296,1692, ,6221 Brush St,Detroit,MI,48202,Wayne, ,150,1, ,42.36833,-83.06635, ,2033/02/22 00:00:00+00
-83.1054099996717,42.3685700002054,1693,REHOBOTH APARTMENTS,8516 Linwood St,Detroit,MI,48206-2387,Wayne,13,31,1,REHOBOTH APTS LDHA LP,42.36857,-83.10541,Non-Profit,2028/12/31 00:00:00+00
-83.1111000003647,42.3686999999051,1694,WEST CHICAGO,3410 W Boston,Detroit,MI,48206, ,13,40,1,"West Chicago LDHA, LP* (2)",42.3687,-83.1111,For Profit,2032/12/31 00:00:00+00
-83.0048799997122,42.3689200001579,1695,PINIGREE PARK HOMES,3806 Maxwell St,Detroit,MI,48214-1183,Wayne,13,50,1,EAST SIDE EMERGENCY CENTER,42.36892,-83.00488,For Profit,2019/12/31 00:00:00+00
-83.0844200002828,42.3702500003373,1696,LEXINGTON VILLAGE APARTMENTS* (2),1310 Pallister St,Detroit,MI,48202-2630,Wayne,13,350,2,Lexington Village 2004 Limited Dividend Housing As* (2),42.37025,-83.08442,For Profit,2021/12/31 00:00:00+00
-83.2118600001389,42.3703199999681,1697,11338 MEMORIAL,11338 Memorial St,Detroit,MI,48227-1057,Wayne,13,1,1,NEVADA CORP,42.37032,-83.21186,For Profit,2021/12/31 00:00:00+00
-82.9985100000364,42.3704899997138,1698,PINGREE PARK HOMES / CHDO EASTSIDE EMERG,3762 Crane St,Detroit,MI,48214,Wayne,13,50,1, ,42.37049,-82.99851, ,2026/11/27 00:00:00+00
-83.0824300002443,42.3705299997598,1699,VILLAGE CENTER,901 Pallister St,Detroit,MI,48202-2629,Wayne,13,254,1,VILLAGE CENTER ASSOCIATES LDHA,42.37053,-83.08243,For Profit,2018/12/14 00:00:00+00
-83.0796800002318,42.3705600002439,1700,NEW CENTER PAVILION,666 W Bethune St,Detroit,MI,48202-2734,Wayne,13,76,2,"NCP Limited Dividend Housing Association, LP* (2)",42.37056,-83.07968,For Profit,2026/09/30 00:00:00+00
-82.9514000003097,42.3708199996433,1701,WINSTON PLACE APARTMENTS,13115 E Jefferson Ave,Detroit,MI,48215-3710,Wayne,14,135,1,JEFFERSON ARMS LDHALP,42.37082,-82.9514,For Profit,2022/12/31 00:00:00+00
-83.1768000003197,42.3716399996863,1702, ,11423 Hartwell St,Detroit,MI,48227,Wayne, ,2,0, ,42.37164,-83.1768, ,2014/12/07 00:00:00+00
-82.996519999998,42.3717399998012,1703,LANIER COURT APARTMENTS,3801 Holcomb St,Detroit,MI,48214,Wayne,13,26,2,LANIER COURT APTS LDHA LP,42.37174,-82.99652,For Profit,2028/05/06 00:00:00+00
-83.238380000037,42.3717799998471,1704,PLYMOUTH SQUARE VILLAGE APARTMENTS* (2),20201 Plymouth Rd,Detroit,MI,48228-6300,Wayne,13,280,2,"FC Plymouth Square Village, LLC",42.37178,-83.23838,For Profit,2045/11/01 00:00:00+00
-83.1010399995963,42.3722699999606,1705,Village of Bethany Manor,8737 14th St,Detroit,MI,48206-2248,Wayne,13,56,1,Bethany Presbyterian Manor,42.37227,-83.10104,Non-Profit,2017/10/05 00:00:00+00
-83.0992519998799,42.3723370003523,1706,ASSET MGMT VIRGINIA PARK MEADOWS,Virginia Park Meadows 2021 Blaine,Detroit,MI,48206, ,13,75,0, ,42.372337,-83.099252, ,2011/09/29 00:00:00+00
-82.9958200000929,42.3724100001215,1707,EAST VILLAGE HOMES,3845 Belvidere St,Detroit,MI,48214-1378,Wayne,13,50,1,EAST VILLAGE LDHA LP,42.37241,-82.99582,For Profit,2020/12/31 00:00:00+00
-83.0986000003897,42.3725599998442,1708,VIRGINIA PARK MEADOWS,2021 Blaine St,Detroit,MI,48206-2294,Wayne,13,82,1,VIRGINIA PARK MEADOWS LDHA LP,42.37256,-83.0986,For Profit,2021/12/31 00:00:00+00
-83.0798099999315,42.3727299995899,1709,640 DELAWARE ST,640 Delaware St,Detroit,MI,48202,Wayne, ,71,2,GDC-NCC LDHA LP,42.37273,-83.07981,For Profit,2029/08/27 00:00:00+00
-83.0795200000479,42.3727499996128,1710,HISTORIC NEW CENTER,628 Delaware St,Detroit,MI,48202-2445,Wayne,13,104,1,REDEVELOPMENT SERVICES CORP,42.37275,-83.07952,For Profit,2021/12/31 00:00:00+00
-83.0979500000924,42.3730000003498,1711,PARK SQUARE APARTMENTS,1960 Blaine St,Detroit,MI,48206-2293,Wayne,13,38,1,Park Square LDHALP* (2),42.373,-83.09795,For Profit,2020/11/10 00:00:00+00
-83.0982800000219,42.3737400003008,1712,VIRGINIA PARK TOWNHOUSES,1909 Gladstone St,Detroit,MI,48206-2231,Wayne,13,86,1,VIRGINIA PARK LDHA,42.37374,-83.09828,For Profit,2019/10/07 00:00:00+00
-83.1180299997846,42.3739999997003,1713,WEST CHICAGO APARTMENTS* (2),3410 W Chicago,Detroit,MI,48206-2743,Wayne,13,44,2,W CHICAGO LDHA LP,42.374,-83.11803,For Profit,2048/06/01 00:00:00+00
-83.0636300002243,42.3744200001829,1714,MELROSE SQUARE HOMES,7335 Melrose St,Detroit,MI,48211-1342,Wayne,13,24,1,MELROSE SQUARE HOMES LDHA LP,42.37442,-83.06363,For Profit,2020/12/31 00:00:00+00
-83.0780600001688,42.3745400003208,1715, ,117 Seward St,Detroit,MI,48202,Wayne, ,71,1, ,42.37454,-83.07806, ,2018/07/24 00:00:00+00
-83.178779999897,42.3747399996513,1716,13674 THORNTON,13674 Thornton St,Detroit,MI,48227-3029,Wayne,13,1,1,NEVADA CORP,42.37474,-83.17878,For Profit,2022/12/31 00:00:00+00
-83.0769799998271,42.3748399997662,1717,MIDTOWN SQUARE APARTMENTS,93 Seward St,Detroit,MI,48202-2485,Wayne,13,71,1,MIDTOWN SQUARE LDHA LP,42.37484,-83.07698,For Profit,2018/12/31 00:00:00+00
-82.9576699998706,42.3750699995809,1718, ,12803 Kercheval St,Detroit,MI,48215,Wayne, ,24,1, ,42.37507,-82.95767, ,2033/05/09 00:00:00+00
-83.0758600003387,42.3752000001799,1719,MARWOOD APARTMENTS,53 Marston St,Detroit,MI,48202-2584,Wayne,13,53,1,MARWOOD INVESTMENTS LDHA LP,42.3752,-83.07586,For Profit,2017/12/31 00:00:00+00
-82.9573900004481,42.3754900000635,1720,GRAY STREET,2169 Gray St,Detroit,MI,48215,Wayne,14,24,1,GRAY STREET AFFORDABLE HSG PHASE II LDHA LP,42.37549,-82.95739,For Profit,2025/12/31 00:00:00+00
-82.9573100003562,42.3756900002933,1721,GRAY STREET AFFORDABLE HOUSING PHASE I,2124 Gray St,Detroit,MI,48215-2658,Wayne,14,10,1,GRAY STREET AH LDHA LP,42.37569,-82.95731,For Profit,2019/12/31 00:00:00+00
